,OBJECTID,NAME,NAME_AR,STOP_NUMBER,longitude,latitude
3358,280710,Shk Khalifa Bin Zayed Hwy / The Club,طريق الشيخ خليفة بن زايد / النادي,1046,54.38811611099999,24.513393887999996
3359,280711,Al Sila'a new Hospital,السلع مستشفى الجديد,89234,51.761183888000005,24.043359993000024
3360,280712,Madinat Zayed Powerhouse,مدينة الزايد الطاقة الكهربأ,66804,53.72996611100001,23.573683055000004
3361,280713,Al Khaleej Al Arabi St / Public Garden,شارع الخليج العربي / الحديقة العامة,3045,54.38639694400001,24.430675000000008
3362,280714,St 6 / Al Shahama School,شارع 6 / مدرسة الشهامة,28180,54.67745111200003,24.53938388900002
3363,280715,St 15 / St 74,شارع 15 \ شارع 74,16170,54.590101944000025,24.420003888999986
3364,280716,E15-Al Ghabat Camp,E15 - معسكر الغابات,80423,52.793288055999994,23.946536943000012
3365,280717,Sahil ADNOC Fod,ساهل أدنوك فود,60807,54.39984305600001,23.651819999999987
3366,280718,Sultan Bin Zayed St / Masjid Mariam Bint Said,شارع سلطان بن زايد / مسجد مريم بنت سعيد,415,54.37248888900001,24.476824998999973
3367,280719,71st St  / Souq,شارع 71 / سوق,44001,55.589681111000004,24.207073889000014
3368,280720,St 71,قرب الشارع 46,95216,55.634866945,24.141489999999976
3369,280721,Shk Rashid Bin Saeed St / Al Ghaf Park,شارع الشيخ راشد بن سعيد / حديقة الغاف,257,54.409146943999986,24.434255000000007
3370,280722,Khalifa Bin Zayed St / Fatima Bint Mubarak St,شارع خليفة بن زايد / شارع فاطمة بنت مبارك,309,54.36427694499997,24.49425805499999
3371,280723,Al Khaleej Al Arabi St / ADNOC,شارع الخليج العربي  / ادنوك,3048,54.395081111000025,24.428381944000023
3372,280724,Street 16 / Near St 7,الشارع 16 / قرب الشارع 7,41011,55.348463055000025,24.202738888
3373,280725,Ali Ibn Abi Taleb St 133 / Eid Praying Ground,شارع علي بن أبي طالب 133 / مصلى العيد (عود التوبة),90212,55.75410388900002,24.226994999999988
3374,280726,Access Road / Farms,مخرج / مزارع,41109,55.37204805599998,24.20434111100002
3375,280727,Mubarak Bin Mohammed St / Alliance Francaise,شارع مبارك بن محمد / الرابطة الثقافية الفرنسية,2607,54.350126945,24.47318694400002
3376,280728,E11-Ghewifat Rest Area,ش11- استراحة مركز الغويفات,80001,51.62934694400002,24.124703048000015
3377,280729,Madinat Zayed Bus Station,محطة حافلات  مدينة زايد,60000,53.706101945,23.650513054999976
3378,280730,Service Rd  / Al Shuwaib Bridge,شارع خدمات / جسر الشويب,34065,55.679356111000004,24.665991110999983
3379,280731,Khalifa Ibn Zayed St 135 / Palace,شارع خليفة بن زايد 135 / القصر,93052,55.710140000000024,24.21820805599998
3380,280732,St 12 / St 11,شارع 12 \ شارع 11,11122,54.49294805599999,24.358831110999972
3381,280733,Al Jabanah E90-Souq,ليوا / الجبانة ش 90 /السوق,60840,54.07072499999998,23.059876110999994
3382,280734,ADNOC Compound-Hospital,مجمع ادنوك -مستشفى,88245,52.66452694399999,24.085023886999977
3383,280735,St 33 / Al Dana Nursery,شارع 33  / حضانة الدانة,28710,54.68633194400002,24.535748055
3384,280736,Thamama Bin Athal Mosque,مسجد ثمامة بن آثال,23014,54.68630000000002,24.657296110999994
3385,280737,Al Rahah Boulevard / Al Bandar,الراحة بوليفارد / البندر,16020,54.60198805599998,24.448183055000015
3386,280738,Al Firdous St / City Air Terminal,شارع الفردوس / مبنى المسافرين,1009,54.38258388899999,24.493353888
3387,280739,Camel Race Track,ميدان سباق الهجن,66906,53.751723055000014,23.567478888999972
3388,280740,Ghayathi-Camel Farms Mosque,غياثى- مسجد مزارع الهجن,86269,52.86297194399998,23.720334998999988
3389,280741,Khalifa Ibn Zayed St 135 / Maqam Palace East,شارع خليفة بن زايد 135 / قصر المقام شرق,93022,55.63790694400001,24.187104999999974
3390,280742,Nhayyan Al Awwal St 153 / Zoo Roundabout West,شارع نهيان الأول 153 / دوار حديقة الحيوان غرب,93806,55.730396944000006,24.179326109999977
3391,280743,St 5 / Etihad Plaza,شارع 5 / اتحاد بلازا,17005,54.60910194500002,24.44410111100001
3392,280744,Al Adaed St / Contemporary Community,شارع العديد / الحي المعاصر,29039,54.674829999999986,24.455351943999972
3393,280745,P-1 Camp,P-1 كامب,88291,52.67633388899998,24.08954305399999
3394,280746,Channel Street / Police Station,شارع القناة / مركز الشرطة,16010,54.53500194399999,24.42719888800002
3395,280747,Al Sila'a new Hospital,السلع مستشفى الجديد,89234,51.76078000000001,24.043079992999992
3396,280748,St 85 / St 6,شارع 85 / شارع 6,12019,54.533453888999986,24.383243889000028
3397,280749,St 57 / St 52,شارع 57 / شارع 52,40176,54.69252499999999,24.333896110000012
3398,280750,Sultan Bin Zayed St / Police College,شارع سلطان بن زايد /  كلية الشرطة,461,54.42307499999998,24.434998054999994
3399,280751,Al Shuwaib Al Khadar St E55  / Al Shwaib Park,شارع الشويب الخضر إ55 / حديقة الشويب,33036,55.78982805499999,24.737348055999973
3400,280752,Zayed Ibn Sultan St 137 / Post Office West,شارع زايد بن سلطان 137 / مكتب البريد غرب,90412,55.75689805600001,24.220414999000013
3401,280753,National Transport Authority,الهيئة الوطنية للمواصلات,483,54.46697194400002,24.429423887999974
3402,280754,Sweihan Road,طريق سويحان,29299,54.71334611200001,24.422410000000013
3403,280755,St 3 / Healthcare Center,شارع 3 / مركز المقطع الصحي,3531,54.50386694399998,24.402538889000027
3404,280756,Service road / Emirati German Pipe Industries,شارع خدمة / الإماراتية الألمانية لصناعة الأنابيب,48210,55.628885000000025,24.06015500000001
3405,280757,Sultan Bin Zayed St / Masjid Salim Ghabish Khamis,شارع سلطان بن زايد /  مسجد سالم غابش خميس,417,54.37343305600001,24.475963888000024
3406,280758,St 17 / St 48,شارع 17 / شارع 48,22210,54.72414888899999,24.637863888000027
3407,280759,St 8 / St 11,شارع 8 / شارع 11,11066,54.495096112,24.37230305600002
3408,280760,Al Rubban St / Al Khawarizmi Intl College,شارع الرُّبان / كلية الخوارزمي الدولية,28196,54.66747388900001,24.516888888999972
3409,280761,Hamdan Ibn Mohammed St 127 / Hamad Marzouq Al Ameri Mosque,شارع حمدان بن محمد 127 / مسجد حمد مرزوق العامري,92229,55.66642805599997,24.228458054999976
3410,280762,E15-Murshed Al Khaswani Mosque,E15 -  مسجد مرشد القسواني,80482,52.88760694400003,23.733703054999978
3411,280763,Saif bin Mohammed Al Nahyan Mosque,مسجد سيف بن محمد ال نهيان,55025,55.39874500000002,23.878886943999987
3412,280764,MZ Ghayathi R/A,مدينة زايد دوار غياثي,66640,53.65298611100002,23.656373055000017
3413,280765,Hazza Bin Sultan St 138 / Neima Clinic,شارع هزاع بن سلطان 138 / عيادة نعمة,94924,55.71699388899998,24.103801943999997
3414,280766,St 2 / Al Mina St,شارع  2 /  شارع الميناء,1020,54.37574888900002,24.50359305500001
3415,280767,St 33 / Health Authority Abu Dhabi,شارع 33 / هيئة الصحة ابو ظبي,3306,54.44472388899999,24.423011943999995
3416,280768,Arrada Rd. Al Sout,طريق عرادة-الصوط,60962,53.528866944000015,23.04971694400001
3417,280769,Madinat Zayed Bus Station,محطة حافلات  مدينة زايد,60000,53.706063889000006,23.65043194399999
3418,280770,Fatimah Bint Mubarak St / ADWEA,شارع فاطمة بنت مبارك / هيئة مياه وكهرباء أبوظبي,616,54.377123056000016,24.482306944000015
3419,280771,Al Karamah St / SKMC Outpatient Clinic,شارع الكرامة / مدينة الشيخ الطبية - العيادات الخارجية,2403,54.36277999999999,24.46954999899998
3420,280772,Hazzaa Ibn Sultan St  /  Saad Bin Maaz Mosque,شارع هزاع بن سلطان / مسجد سعد بن معاذ,52025,55.528086943999995,23.85270194399999
3421,280773,St 15 / St 16,شارع  15 / شارع 16,11717,54.51230694399999,24.348933889000023
3422,280774,Salama Bint Butti St / Shk Rashid Bin Saeed St,شارع سلامة بن بطي / شارع  الشيخ راشد بن سعيد,2305,54.40408111199997,24.43535194399999
3423,280775,St 3 / Jiza Wraigah Mosque,ش 3 / مسجد,92401,55.63625111099998,24.211223055000005
3424,280776,Hamdan Ibn Mohammed St 127 / Sheikh Sultan Al Darmaki Mosque,شارع حمدان بن محمد 127 / مسجد الشيخ سلطان الدرمكي,92219,55.69294111099998,24.238906944000007
3425,280777,Zayed Ibn Sultan St 137 / Rotana Hotal,شارع زايد بن سلطان 137 / فندق روتانا,90408,55.749286944999994,24.21992111100002
3426,280778,Tawam St 144 /  Zakhir New Police Station West,شارع توام  144  / مركز شرطة زاخر الجديد غرب,95134,55.704603055999996,24.131594999000015
3427,280779,Al Nawkhadhah St / Al Naham St,شارع النوخذة / شارع النَهام,28554,54.661881111000014,24.516548055999976
3428,280780,Al Manyoor,,60990,53.41134611199999,22.986836110000013
3429,280781,Stop 25254,موقف 25254,25254,54.65110388900001,24.62809888800001
3430,280782,Al Salam St 145 / Students' Accommodation for UAE University,شارع السلام 145 / سكن طلاب جامعة الامارات,90618,55.795858888,24.21113805599998
3431,280783,St 5 / Stop 16061,موقف 16061,16061,54.602678888000014,24.44128999899999
3432,280784,St 18 / St 47,شارع 18 / شارع 47,40513,54.69050305500002,24.263829998999995
3433,280785,Habshan BSS Tec. Camp,سكن عمال بي اس اس,66863,53.496686110999974,23.713736943000015
3434,280786,Al Baladiyya St 124 / Jimi Oasis,شارع البلدية 124 / واحة الجيمي,91707,55.739798054999994,24.25141888899998
3435,280787,Hazza Bin Sultan St 138 / Near Al Ittihad St,شارع هزاع بن سلطان 138 / قرب شارع الإتحاد,92305,55.67657194499998,24.24091305500002
3436,280788,St 7 / Stop 15072,شارع 7 / موقف 15072,15072,54.64809611099997,24.389096111000015
3437,280789,Mezaira'a E45/  Farms,مزيرعة ش 45 / مزارع,60408,53.79437194399998,23.153053888999978
3438,280790,11 St / ADNOC,ادنوك,11890,54.524651111000026,24.364933888999985
3439,280791,St 15 / St 22,شارع 15 / شارع 22,29972,54.73120111100002,24.422798054999987
3440,280792,St 28 / Al Najah School,شارع 28 / مدرسة النجاح,10115,54.538095,24.34098305499998
3441,280793,St 26 / Mazyad Mall,شارع 26 / مزيد مول,12210,54.539431111,24.371674999999982
3442,280794,Al Karamah St / Al Tawaan School,شارع الكرامة /  مدرسة  التعاون,2434,54.395095000000026,24.43575694399999
3443,280795,St 21 / St 46,شارع 21 / شارع 46,22304,54.761926112000026,24.677373054999975
3444,280796,Difa'a Road-Farm 3,شارع شعبية الدفاع-المزارع 3,66404,53.725751944000024,23.63823499900002
3445,280797,Habshan Camp3,معسكر حبشان 3,66866,53.50898305499999,23.72542694399999
3446,280798,St 23 / St 22,شارع 23 / شارع 22,22384,54.758298889,24.65160305500001
3447,280799,Al Hamra Military Camp R/A,دوار معسكر الحمرة العسكري,80028,52.44775694399999,24.04753610900002
3448,280800,AD Islamic Bank,مصرف ابوظبي الاسلامي,66532,53.71049305600002,23.639311943999985
3449,280801,Khaled Ibn Al Waleed St / Amir Bin Sharhabel Mosque,شارع خالد ابن الوليد / مسجد عامر بن شرحبيل,91216,55.723161111000024,24.25916388799999
3450,280802,Khalifa Ibn Zayed St 135 / Abu Dhabi University,شارع خليفة بن زايد 135 / جامعة أبوظبي,93038,55.678798056000005,24.204560000000015
3451,280803,88th St  / Camp Workers Department of Public Health Gate 2,شارع 88 / معسكر عمال /إدارة الصحة العامة المدخل 2,94130,55.845485,24.143131944000004
3452,280804,St 59 / St 36,شارع 59 / شارع 36,10561,54.535681110999974,24.337891943999978
3453,280805,Fatimah Bint Mubarak St / Al Kindi School,شارع فاطمة بنت مبارك / مدرسة الكندي,620,54.37951694399999,24.48010111100001
3454,280806,Harmiya Shop,محلات الهرمية,77105,53.333441945000004,24.103563054999995
3455,280807,Mawgab St / Special Tasks Department,شارع موقب / إدارة المهام الخاصة,2703,54.41998194400003,24.43184694399997
3456,280808,Shk Rashid Bin Saeed St / Immigration Department,شارع الشيخ راشد بن سعيد /  دائرة الهجرة والجوازات,247,54.39204388899998,24.448268055000028
3457,280809,National Transport Authority,الهيئة الوطنية للمواصلات,483,54.466546945000005,24.42963888899999
3458,280810,Saif Ghobash St  / St 17,شارع سيف غباش / شارع 17,2475,54.45247805499997,24.422334998999986
3459,280811,B Muthawa Road Reservoir 4,طريق بدع المطاوعة - الخزان 4,86275,52.779588889000024,23.825838053999973
3460,280812,Al Karamah St / Emirates Hospital,شارع الكرامة / مستشفى الامارات,2414,54.373656944000004,24.45809194399999
3461,280813,Zayed 1st St / Shk Rashid Bin Saeed St,شارع زايد الأول /  شارع راشد بن سعيد,729,54.361458889000005,24.484851944000013
3462,280814,1st St  / Labour Camp,شارع 1 / معسكر العمال,96553,55.71467888900003,24.281331943999987
3463,280815,Ferry Terminal Exit,مخرج محطة العبارة,88179,52.62748499999998,24.134714998999982
3464,280816,Saif Ghobash St  / Ministry of Interior,شارع سيف غباش / وزارة الداخلية,2483,54.463708888999975,24.414988887999982
3465,280817,Hazzaa Ibn Sultan St  / Al Wagan Hospital,شارع هزاع بن سلطان / مستشفى الوقن,50001,55.56768499999998,23.63758694400002
3466,280818,Nhayyan Al Awwal St 153 / Zakhir Police Station,شارع نهيان الأول 153 / مركز شرطة زاخر,95410,55.684948055999996,24.13543305500002
3467,280819,Al Dhwaher 5,الظهوير 5,65531,53.74022000000002,23.157913887999996
3468,280820,Souq Al Khair,السوق الخيري,66274,53.72640000000001,23.665366111000026
3469,280821,Al Bahya St / Farms 2,شارع الباهية \ مزارع 2,25505,54.638001943999996,24.531101110999998
3470,280822,Service Rd  / Al Yahar  Pedestrian Underpass South,شارع خدمات / نفق المشاه جنوب,43216,55.544733888999986,24.218211944000018
3471,280823,St 22 / St 43,شارع 22 / شارع 43,40425,54.64129805499999,24.305096944000013
3472,280824,Al Dhabi Complex,مجمع الظبي السكني,3142,54.45141000000001,24.439761110999996
3473,280825,St 14 / Masjid Abdullah Bin Al Rabie,شارع 14 / مسجد عبدالله بن الربيع,40457,54.64782888899998,24.290374999999983
3474,280826,Al Rahah Boulevard Stop / 16019,الراحة بوليفارد موقف 16019,16019,54.59083388900001,24.444996944000025
3475,280827,MBK Road-Ghayathi R/A,دوار غياثي,66700,53.65143305599997,23.654451944000016
3476,280828,Stop 26650,موقف 26650,26650,54.672203889,24.585798888
3477,280829,St 1 / St 32,قرب الشارع 8,95228,55.663081111,24.155994998999972
